herb,positive_target,negative_target,positive_score,negative_score,fold
74,1252,1874,2.3102,0.1456,3
24,5270,5157,2.4307,0.1728,2
183,179,392,1.4947,0.1528,0
204,4415,1300,3.7793,0.1542,2
309,5514,3344,3.5307,0.1614,0
383,69,6640,2.1764,0.1431,4
184,2199,3149,2.9517,0.1511,3
146,2849,1300,6.1793,0.1577,3
215,5514,4407,3.7757,0.1665,4
255,179,3917,1.1026,0.1713,4
480,5431,3228,6.8827,0.1355,2
387,3911,720,1.4439,0.138,0
306,173,5531,4.6477,0.164,2
625,846,1642,0.7736,0.146,0
232,806,5500,2.5794,0.1388,2
154,4575,348,4.3062,0.1651,4
130,2198,1222,7.1427,0.1443,0
55,1902,6765,4.741,0.1446,4
237,4415,1979,3.657,0.1522,3
338,5514,3237,2.7841,0.1391,2
351,806,5768,10.9824,0.1517,4
9,5431,4122,4.3415,0.1332,3
265,2849,6101,2.1652,0.1444,3
102,2198,6612,5.213,0.1476,3
491,69,1199,11.1813,0.1376,1
124,429,4730,2.0618,0.1494,4
238,2849,3130,6.6076,0.1698,4
103,1103,910,3.1875,0.1472,3
408,1909,2314,6.8198,0.1226,4
269,1243,4535,6.7118,0.1536,2
123,1103,35,3.6787,0.1457,0
420,966,6552,2.7514,0.1517,2
177,3945,6460,1.9315,0.13,0
34,2199,2314,5.0424,0.1502,2
486,3945,2575,1.3889,0.1168,2
23,1243,3008,3.2985,0.1501,4
453,5270,3041,3.4487,0.154,0
439,179,1945,2.3609,0.1638,4
384,5514,6324,2.5288,0.1513,2
113,4415,6552,4.4709,0.1645,3
98,2849,35,2.9222,0.153,4
59,1243,6884,2.5698,0.1572,0
210,1103,5648,2.0419,0.1544,3
178,6428,620,0.9965,0.1531,3
116,1244,4535,4.4635,0.1655,0
81,806,5268,2.4225,0.139,3
350,5081,2036,5.6922,0.1485,3
304,3244,2258,2.1015,0.1636,1
409,1244,3237,7.7477,0.1635,1
102,2849,1264,1.6333,0.155,3
109,5268,4406,0.7319,0.166,1
279,2199,5269,2.0243,0.1427,0
377,1909,4018,3.6643,0.1327,1
74,970,2643,0.9365,0.1555,3
135,1103,27,5.3673,0.1655,0
311,2198,6101,4.894,0.1525,0
455,5515,1190,17.1958,0.1438,1
457,4575,987,2.6995,0.163,3
31,3945,7231,5.6745,0.1648,3
344,5515,3410,17.4638,0.1381,4
185,1902,4535,4.5747,0.1611,1
403,4415,702,1.2975,0.1429,4
468,5081,388,10.3366,0.136,1
112,5081,5683,6.5879,0.1419,2
180,846,3130,4.184,0.1595,2
347,806,5683,15.1476,0.1446,3
278,666,1398,0.6,0.1586,4
38,1902,3149,5.8146,0.1399,2
256,5081,4891,3.0045,0.149,2
486,2199,6676,1.2281,0.117,2
408,5514,4817,4.9109,0.1292,4
323,429,983,4.8699,0.1433,1
271,806,1642,3.6717,0.1411,2
181,3945,6552,1.7207,0.1451,0
171,173,1734,4.1216,0.1641,3
222,1221,1979,3.6307,0.1679,3
283,4575,4583,2.4397,0.149,2
88,5081,7118,6.1658,0.1646,0
139,3490,3008,6.4322,0.1581,4
228,4575,3149,8.3932,0.1492,3
391,2849,2036,2.1538,0.1375,0
215,5431,6359,5.8193,0.1636,4
246,806,3952,5.4864,0.1434,1
493,4575,221,2.6295,0.1475,1
14,1909,5259,4.337,0.1444,1
14,2199,4406,4.0767,0.1487,1
122,5431,2727,2.2709,0.1493,1
178,177,355,1.3969,0.149,3
487,4414,3952,1.5736,0.1734,1
403,2540,35,1.6006,0.1426,4
83,2315,589,1.2459,0.1691,0
345,3874,4730,1.1008,0.1455,1
74,5434,3289,1.6229,0.1497,3
241,5514,3237,2.8675,0.1507,4
216,1909,959,3.2567,0.1421,2
81,3945,1264,1.1635,0.1436,3
445,1103,1222,7.2381,0.1489,2
278,7061,2862,0.9482,0.1481,4
237,3945,1300,3.0814,0.1531,3
399,2198,1222,7.1045,0.15,0
623,664,2174,0.9892,0.1611,3
252,2540,5259,3.9288,0.1423,4
112,3911,3374,3.6214,0.1504,2
234,966,2109,5.8816,0.1658,0
240,4415,3229,1.4726,0.1435,2
337,5270,2174,3.1912,0.1461,0
137,3911,2268,5.4941,0.1499,3
391,1103,3145,3.8173,0.1324,0
50,806,2705,4.3822,0.163,3
94,3911,7834,3.6046,0.1596,4
491,1242,4972,4.5598,0.1512,1
142,5081,720,2.3598,0.1423,1
310,806,1190,5.4609,0.1431,4
132,2198,6388,5.0361,0.1453,4
422,966,4406,2.0807,0.1414,3
4,4415,3411,3.2728,0.1549,3
232,5081,7607,2.0512,0.1407,2
361,5514,6704,4.262,0.1658,2
153,3874,5405,7.6743,0.1637,4
466,5270,720,2.8468,0.1637,1
92,806,3155,2.4936,0.1518,3
478,5081,35,2.7503,0.1522,1
207,6426,5115,1.1492,0.1498,2
88,4415,4817,4.0725,0.1667,0
429,173,3952,6.5083,0.1572,2
182,806,3149,10.0849,0.1385,4
283,4415,4134,2.4865,0.1443,2
367,6042,3145,0.9764,0.1525,3
121,429,6209,4.5773,0.1573,0
137,429,1300,8.5156,0.1455,3
336,69,1190,11.8676,0.1337,2
150,1902,7347,4.6251,0.149,1
122,252,6067,1.1988,0.1597,1
306,1244,1956,4.7047,0.1634,2
407,5514,1642,2.013,0.1358,1
234,69,3343,7.6728,0.1616,0
420,2540,1190,4.0809,0.1496,2
39,4415,5269,8.5155,0.1478,3
490,5431,6101,28.1357,0.1412,0
52,1909,5500,3.6649,0.1545,0
68,967,1059,0.9034,0.1711,3
209,5431,3237,19.0056,0.1421,4
323,1909,959,4.5608,0.1459,1
333,4415,1264,4.1349,0.15,4
220,1902,5375,2.856,0.144,0
8,5514,6765,3.1971,0.15,2
459,1243,5269,3.0042,0.1627,3
189,4628,4122,7.0167,0.149,4
181,897,1979,1.426,0.1469,0
98,1664,6765,1.1702,0.1622,4
172,4628,3237,5.8622,0.1604,4
284,6426,1300,2.313,0.1496,2
426,2198,7607,8.7819,0.157,3
182,5431,4122,16.4479,0.1271,4
283,2198,4121,3.2624,0.1352,2
270,429,3008,12.8499,0.1527,2
403,5270,967,1.4538,0.1429,4
468,5270,6387,7.9432,0.1403,1
241,179,5269,2.171,0.1553,4
234,6118,893,5.8641,0.1665,0
126,2540,4817,6.9339,0.1509,1
25,2198,3344,13.797,0.1505,2
109,4918,3149,0.9938,0.1625,1
480,1902,7239,2.9013,0.1565,2
455,5081,392,7.4411,0.159,1
147,179,6765,2.8584,0.135,0
255,5514,4001,1.3399,0.1706,4
446,6429,5257,1.3666,0.1662,0
90,4575,6765,7.6241,0.1567,3
316,806,6906,2.0962,0.1497,0
376,5431,3237,4.6069,0.13,1
459,5431,4840,5.8931,0.1543,3
280,3911,3145,3.0341,0.1415,2
123,174,2036,2.0344,0.1525,0
234,5514,3952,7.8026,0.1607,0
479,5081,6070,1.1912,0.1563,4
454,3451,4973,1.2192,0.1593,1
427,429,2314,6.49,0.1282,3
280,3910,1222,2.2281,0.1446,2
236,69,4840,6.3739,0.1307,3
84,6426,6609,3.276,0.1715,3
269,5081,3130,5.2869,0.1591,2
445,2199,3145,9.2473,0.1458,2
149,1244,1222,6.3839,0.1519,4
261,1242,1300,15.9865,0.1524,3
100,5268,2154,1.0821,0.147,2
277,666,392,0.691,0.1622,3
191,3945,2096,2.5513,0.1328,0
458,4415,1638,3.0624,0.1598,0
67,1242,2746,2.1513,0.154,1
399,4415,4892,3.8883,0.1668,0
350,6042,3262,2.6364,0.1554,3
249,897,1222,1.8563,0.1497,0
84,2540,3374,4.4101,0.1654,3
92,2198,4125,2.6331,0.1496,3
134,174,6543,4.1002,0.1603,0
460,1902,4730,1.5404,0.1547,1
467,2540,4817,15.1969,0.1376,4
171,2540,4817,9.3563,0.1469,3
67,429,5302,6.7642,0.1441,1
229,6044,4923,0.8969,0.1648,0
370,5431,3237,3.9658,0.1424,0
56,806,4535,15.8236,0.1555,4
456,1909,3237,13.5483,0.1555,1
174,5081,5259,1.1835,0.1304,4
427,5515,3343,4.1203,0.1433,3
6,5431,6101,13.8081,0.1478,2
149,429,4018,7.52,0.1498,4
372,1103,3229,2.3284,0.1452,3
455,5431,6101,24.5457,0.1414,1
61,1909,6101,17.6785,0.1511,2
412,429,3149,11.2929,0.1387,1
276,2199,6389,2.3492,0.1512,1
62,1242,3734,3.6277,0.1603,4
407,4575,3279,1.4146,0.1469,1
390,6426,6059,3.056,0.1646,3
268,5081,5118,4.3239,0.149,2
206,966,1222,2.2258,0.1338,1
457,3945,5376,1.8096,0.1679,3
367,5431,1651,2.7207,0.136,3
150,5270,7118,4.5883,0.1503,1
260,6426,5500,3.621,0.1596,0
113,1103,720,4.9329,0.1597,3
257,4575,2210,5.1055,0.1576,0
207,174,3349,1.1503,0.149,2
21,1103,3235,3.8817,0.1605,2
222,5514,2036,5.7038,0.1638,3
350,806,3237,7.7833,0.1417,3
343,4628,1569,2.7505,0.1593,4
252,3911,2036,2.7397,0.1448,4
308,1902,1222,3.0531,0.1511,2
308,5081,4730,3.5668,0.1482,2
297,69,4817,10.2574,0.1392,4
159,5081,5259,6.7274,0.1356,2
232,69,1264,2.3233,0.1403,2
31,5431,1222,16.1886,0.1382,3
14,69,5269,4.2802,0.1446,1
43,5270,4535,3.9138,0.1504,3
167,2198,3149,7.1341,0.1432,3
324,4575,3411,4.058,0.1546,4
481,4575,1651,3.5049,0.1372,3
625,897,6459,0.803,0.1459,0
9,3911,256,2.301,0.1515,3
25,5514,4961,10.1587,0.1603,2
137,179,447,4.8765,0.1532,3
42,2173,2670,0.5862,0.156,1
23,1244,7607,3.0036,0.151,4
90,1243,4420,4.0448,0.166,3
311,1242,6929,1.5251,0.1718,0
117,4415,1390,2.4056,0.1416,1
377,1902,3145,2.4979,0.1383,1
217,1103,1110,2.3954,0.1458,1
98,5270,3237,3.4503,0.1529,4
209,1103,5696,4.3085,0.1633,4
135,69,4122,10.4653,0.1508,0
308,966,1110,2.1609,0.1536,2
177,5514,644,2.5331,0.1247,0
241,1909,2995,3.2824,0.1491,4
266,4628,1524,2.3446,0.162,1
52,5021,2670,2.4755,0.1598,0
349,5431,6101,17.3487,0.1314,3
240,4575,6209,2.3868,0.1407,2
215,966,163,2.6655,0.1674,4
489,5515,959,4.5201,0.1412,4
447,5021,5269,1.7361,0.1556,1
153,1243,5507,11.0046,0.1543,4
121,2199,6568,2.7449,0.1725,0
122,897,2915,1.4428,0.1574,1
117,1909,3237,4.7973,0.1367,1
202,897,1190,2.0574,0.1561,4
202,1103,20,3.2689,0.1537,4
42,69,4134,2.5674,0.1445,1
443,5021,6913,0.9525,0.1655,2
364,2198,4134,2.5381,0.1356,1
344,2198,1642,15.6507,0.1413,4
202,5081,3149,2.0058,0.1563,4
34,2849,1190,5.0139,0.1508,2
153,6042,2129,6.3168,0.1653,4
285,6042,5683,3.7474,0.1338,1
109,69,910,4.1122,0.1546,1
9,5515,3952,3.9938,0.147,3
254,5431,6703,4.6804,0.1311,3
333,6390,1396,0.7756,0.1639,4
149,5514,7117,8.2289,0.1477,4
181,5431,6979,1.844,0.1451,0
24,806,2718,3.2325,0.1688,2
222,2199,1222,5.7487,0.1612,3
94,2540,7118,5.4716,0.1573,4
207,903,7324,0.607,0.1593,2
232,1909,3145,2.458,0.1394,2
167,4575,2174,6.087,0.1485,3
118,3911,724,1.8645,0.1648,0
289,2849,4406,2.512,0.1495,0
183,846,1649,1.357,0.1533,0
387,4628,6209,2.4676,0.1322,0
477,1242,4817,2.9767,0.164,2
91,5514,392,12.1215,0.1483,3
491,1243,1391,4.1732,0.1538,1
448,174,6552,2.8298,0.1573,1
490,6426,2129,12.6071,0.1552,0
356,1664,5700,1.5753,0.1546,0
38,69,5500,6.5646,0.1354,2
102,1909,1190,2.9771,0.1514,3
29,1242,3952,3.6909,0.1474,4
422,5081,3145,3.0975,0.1346,3
232,5431,6612,3.9791,0.1336,2
103,966,1222,2.3794,0.1536,3
390,4575,3266,3.9122,0.1628,3
183,966,221,2.6282,0.1439,0
249,4415,3145,2.7996,0.1465,0
406,806,6459,3.6587,0.1298,0
258,69,1059,2.0809,0.1467,0
3,429,5375,3.7853,0.1417,1
308,69,3952,3.3753,0.1508,2
477,3911,4406,2.5281,0.1671,2
385,2540,6101,5.2889,0.1537,1
172,664,2174,1.3909,0.1727,4
342,172,6101,2.9169,0.1583,2
280,3874,2036,1.9753,0.147,2
1,6426,6035,6.202,0.1567,3
334,4576,5269,1.1511,0.1481,3
121,5081,1504,2.943,0.1684,0
38,4575,1264,6.269,0.1369,2
356,4575,3237,3.961,0.145,0
171,5270,4972,2.9641,0.1683,3
152,1103,4001,1.7033,0.1503,2
268,4415,139,2.641,0.1586,2
351,5081,369,5.3848,0.1572,4
118,429,2459,5.725,0.1495,0
306,5514,3411,8.7355,0.157,2
210,1242,1580,3.0637,0.152,3
294,1103,1222,2.2106,0.1383,2
370,1103,7607,1.9782,0.1499,0
9,6635,4972,1.1251,0.1581,3
262,3945,720,2.6934,0.1426,0
493,1103,6501,1.7339,0.1576,1
405,5515,3229,7.9481,0.1401,2
24,2849,6128,3.9041,0.1662,2
408,1902,3145,2.9679,0.1323,4
96,2198,4001,3.7427,0.1453,2
396,4575,510,3.3454,0.1466,1
487,4415,6388,1.8589,0.1733,1
478,4575,4001,3.1618,0.1466,1
455,69,4817,15.595,0.1442,1
149,2849,3008,5.0623,0.1563,4
262,5270,3228,2.8498,0.1411,0
159,806,3237,8.17,0.1318,2
343,1902,3034,1.4506,0.1693,4
377,5081,7117,2.7385,0.1374,1
430,2849,1476,2.229,0.167,2
457,1244,4120,1.7327,0.1686,3
326,69,3229,2.2427,0.1653,2
206,4415,3145,2.5544,0.131,1
130,5515,910,10.8235,0.1382,0
350,1221,4817,2.7578,0.1533,3
156,4575,5377,4.1211,0.1547,4
228,2198,1264,11.7535,0.146,3
32,966,5269,3.2732,0.142,4
457,1909,19,2.7553,0.1628,3
6,806,7347,9.7551,0.1526,2
173,6426,5629,1.4732,0.1684,4
311,5515,6906,4.029,0.1552,0
190,5515,2995,1.662,0.1604,1
466,897,4406,1.7495,0.1687,1
135,5431,6612,15.1291,0.1455,0
103,5514,35,2.9865,0.1492,3
405,4628,1979,3.4286,0.1497,2
297,4575,5629,8.1201,0.1476,4
444,2198,5376,2.578,0.149,0
491,5515,7075,7.9102,0.1456,1
321,897,1110,1.3351,0.1594,1
97,4575,2459,5.7302,0.151,2
167,1909,35,7.6675,0.1381,3
146,5514,6552,7.2222,0.1548,3
227,1103,3266,4.1607,0.1545,2
286,5081,5507,5.2895,0.1429,1
24,429,5135,6.0079,0.1456,2
456,1221,4535,6.0058,0.1679,1
31,429,2096,12.7653,0.1489,3
422,2849,1390,2.594,0.1382,3
262,2198,3229,3.1376,0.1392,0
118,5514,4013,4.1535,0.1602,0
214,6426,2129,13.0624,0.1663,4
8,6042,1300,2.0511,0.1526,2
395,294,35,0.7787,0.143,1
89,1902,6612,2.9209,0.1322,3
9,3874,983,1.8836,0.1533,3
430,69,5157,3.6713,0.1614,2
310,1902,4619,2.4162,0.1639,4
432,1909,4295,2.4136,0.141,1
179,966,1059,4.5863,0.1563,3
480,2199,4811,3.6785,0.1538,2
455,3874,553,6.678,0.1606,1
96,1103,1945,2.718,0.154,2
371,5270,2490,2.5186,0.1638,1
3,1909,6612,7.0289,0.1368,1
277,1902,1199,2.488,0.1404,3
215,5270,2419,2.6806,0.1667,4
8,4415,2174,2.1992,0.1521,2
367,1902,4122,1.7288,0.1506,3
190,5431,5500,1.6172,0.1611,1
207,1242,4051,1.7178,0.1441,2
253,244,5170,1.7941,0.1448,2
466,3945,5269,2.4694,0.164,1
471,3911,720,1.4357,0.1428,0
159,4415,3008,4.6609,0.1398,2
60,639,1222,1.0236,0.1393,0
434,1902,1222,2.8593,0.133,3
472,1103,7509,3.0694,0.1349,2
455,1902,4961,6.7049,0.1604,1
450,5515,1199,6.1976,0.1392,1
226,6042,7270,1.5417,0.15,3
226,5514,6906,3.2473,0.1404,3
356,4576,5540,1.7008,0.1528,0
148,966,6900,2.3098,0.1485,0
90,1103,4622,5.6741,0.1646,3
49,1103,5582,4.9915,0.1672,0
439,172,6164,1.8428,0.1653,4
134,3911,6035,3.9743,0.1607,0
114,639,5540,1.3147,0.149,0
52,806,3237,4.2641,0.1538,0
231,1103,5375,2.133,0.1488,3
210,4415,620,3.9601,0.1424,3
123,1902,3145,2.9068,0.1468,0
118,5270,17,2.3199,0.1643,0
477,806,4840,10.5241,0.154,2
253,806,35,5.3086,0.1376,2
246,1242,3343,5.1664,0.1441,1
471,1902,967,2.5817,0.1392,0
162,69,4817,7.151,0.1533,1
290,69,6101,5.6074,0.1268,3
3,2540,7607,5.0504,0.1407,1
258,664,7239,1.2118,0.1518,0
623,252,1814,0.8453,0.1623,3
166,4575,1979,8.8521,0.1412,3
377,179,1222,2.1443,0.1413,1
255,2199,4583,1.5344,0.1676,4
89,903,4406,1.2441,0.1449,3
210,1243,1945,3.0708,0.1519,3
231,6042,5540,1.8508,0.1513,3
297,2540,2258,6.3955,0.1495,4
74,1623,3218,1.3068,0.1516,3
135,5270,4996,5.4338,0.1629,0
256,429,1199,4.5464,0.1383,2
121,4415,6359,3.948,0.1628,0
439,1902,967,3.8604,0.1582,4
267,69,1264,8.5661,0.1449,2
25,1902,4675,5.7948,0.1698,2
337,1902,2173,3.0148,0.1462,0
80,5434,4622,2.7078,0.1711,2
333,897,1222,2.1214,0.1522,4
229,5431,6359,4.5666,0.1537,0
177,5515,3227,2.8605,0.1157,0
77,69,3149,4.8307,0.1567,2
377,4575,4840,3.6326,0.134,1
493,966,3954,2.103,0.1563,1
384,5021,3187,1.2616,0.1584,2
152,806,3229,4.1743,0.143,2
249,5515,910,5.1133,0.1434,0
285,1902,3130,4.5065,0.133,1
183,5081,5648,2.9714,0.1427,0
110,69,1264,8.1369,0.1525,2
238,179,7226,6.0054,0.1727,4
116,5515,3237,8.968,0.1533,0
116,806,3149,6.2984,0.1591,0
283,5021,423,1.0119,0.1525,2
204,69,4407,3.3852,0.1583,2
81,69,4730,1.1942,0.143,3
203,69,4001,6.146,0.1372,3
467,5515,6906,17.4705,0.1373,4
456,5081,5507,9.6091,0.1607,1
240,1243,35,1.8409,0.143,2
121,5515,4817,5.9498,0.1461,0
80,179,1190,3.1198,0.1675,2
477,5431,910,10.2478,0.1556,2
486,1103,3163,2.0359,0.1144,2
444,5515,5500,2.6853,0.1463,0
201,429,6703,3.9146,0.1465,3
447,1902,4295,2.6772,0.1507,1
481,2812,3145,1.6156,0.1538,3
65,3940,3078,1.1718,0.1651,4
172,4629,4241,1.9549,0.1694,4
20,5515,4407,8.3908,0.1533,4
90,2198,372,9.4649,0.155,3
151,5514,1979,5.9175,0.1614,0
383,4575,3229,2.682,0.1394,4
149,5515,4840,11.4718,0.1441,4
216,5515,983,2.8485,0.1429,2
276,5515,3404,5.788,0.1413,1
8,173,6101,1.4534,0.1609,2
130,1242,2036,6.5031,0.1466,0
96,1244,683,2.0973,0.1589,2
268,2199,6101,2.9897,0.1577,2
404,6042,4018,1.5055,0.1355,0
294,1909,910,4.3997,0.1325,2
137,2540,925,4.5123,0.1532,3
335,3945,4961,4.6445,0.1605,0
78,6042,6552,1.6691,0.155,3
29,5514,3145,5.0058,0.1442,4
175,5081,1264,6.6994,0.1568,3
215,5021,2042,2.086,0.1691,4
50,1244,5577,4.3319,0.1631,3
309,1221,6938,2.0599,0.1714,0
47,2198,3237,3.2634,0.1385,4
324,5270,3344,3.4784,0.1575,4
262,1902,7117,3.3746,0.1389,0
60,897,720,1.1505,0.1391,0
375,1103,4406,3.2547,0.1583,0
282,2088,5683,0.8519,0.1535,4
491,5431,1642,12.4665,0.136,1
150,69,6765,4.9922,0.1486,1
34,1902,6552,5.5516,0.1499,2
201,3490,4051,1.4543,0.1712,3
7,5081,2784,2.6871,0.1591,1
458,5021,5505,1.7528,0.1648,0
269,1902,1979,7.7191,0.1528,2
343,2198,3344,3.1682,0.1585,4
283,966,3954,1.1241,0.1523,2
156,1103,910,3.9204,0.156,4
65,639,2668,1.5519,0.1635,4
191,1909,3237,8.348,0.1196,0
6,1909,7402,13.4502,0.1495,2
227,5515,1190,9.4591,0.1378,2
321,902,986,0.8012,0.1598,1
290,5514,3237,3.0683,0.1315,3
480,4415,2129,3.7911,0.15,2
179,1103,1119,4.508,0.1572,3
